freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.224218750000000000e+08,-1.450909512288694145e+02,-2.100000000000000000e+02,-1.453951663764945010e+02
-2.223000000000000000e+08,-1.455231289270760442e+02,-2.100000000000000000e+02,-1.459740809318273307e+02
-2.221781250000000000e+08,-1.462749821867945172e+02,-2.100000000000000000e+02,-1.468691408324994256e+02
-2.220562500000000000e+08,-1.473137033188139071e+02,-2.100000000000000000e+02,-1.480085483361801266e+02
-2.219343750000000000e+08,-1.485303831688926550e+02,-2.100000000000000000e+02,-1.492331406055514549e+02
-2.218125000000000000e+08,-1.498268185870525997e+02,-2.100000000000000000e+02,-1.504398291746145162e+02
-2.216906250000000000e+08,-1.513255627365290934e+02,-2.100000000000000000e+02,-1.518468473911291881e+02
-2.215687500000000000e+08,-1.534933605029243893e+02,-2.100000000000000000e+02,-1.540884841335500823e+02
-2.214468750000000000e+08,-1.572202215942937755e+02,-2.100000000000000000e+02,-1.585396170308852106e+02
-2.213250000000000000e+08,-1.626064353051097839e+02,-2.100000000000000000e+02,-1.689509011422678100e+02
-2.212031250000000000e+08,-1.571484778605260431e+02,-2.100000000000000000e+02,-1.574255497360555296e+02
-2.210812500000000000e+08,-1.506411805997131523e+02,-2.100000000000000000e+02,-1.503111368329699076e+02
-2.209593750000000000e+08,-1.459428517179608207e+02,-2.100000000000000000e+02,-1.455732271031487528e+02
-2.208375000000000000e+08,-1.422547294268670441e+02,-2.100000000000000000e+02,-1.419182693952367913e+02
-2.207156250000000000e+08,-1.393037252735445577e+02,-2.100000000000000000e+02,-1.390098836415894823e+02
-2.205937500000000000e+08,-1.369904495377008971e+02,-2.100000000000000000e+02,-1.367325983507461729e+02
-2.204718750000000000e+08,-1.352602818020049824e+02,-2.100000000000000000e+02,-1.350274254792255135e+02
-2.203500000000000000e+08,-1.340725103984996451e+02,-2.100000000000000000e+02,-1.338531571236667617e+02
-2.202281250000000000e+08,-1.333965917247395510e+02,-2.100000000000000000e+02,-1.331800260345701190e+02
-2.201062500000000000e+08,-1.332147933142569514e+02,-2.100000000000000000e+02,-1.329914648779421213e+02
-2.199843750000000000e+08,-1.335266464743352799e+02,-2.100000000000000000e+02,-1.332882294312875047e+02
-2.198625000000000000e+08,-1.343550537175661930e+02,-2.100000000000000000e+02,-1.340942516513296994e+02
-2.197406250000000000e+08,-1.357559632490194872e+02,-2.100000000000000000e+02,-1.354659433951576375e+02
-2.196187500000000000e+08,-1.378374659652321839e+02,-2.100000000000000000e+02,-1.375107080140731455e+02
-2.194968750000000000e+08,-1.408061780898225095e+02,-2.100000000000000000e+02,-1.404324373161359745e+02
-2.193750000000000000e+08,-1.451030356452959609e+02,-2.100000000000000000e+02,-1.446681573364587621e+02
-2.192531250000000000e+08,-1.518444397027408854e+02,-2.100000000000000000e+02,-1.514032583447513503e+02
-2.191312500000000000e+08,-1.586392811572135884e+02,-2.100000000000000000e+02,-1.602237305375872722e+02
-2.190093750000000000e+08,-1.526873333883579562e+02,-2.100000000000000000e+02,-1.533361428182206225e+02
-2.188875000000000000e+08,-1.493492952181946407e+02,-2.100000000000000000e+02,-1.497039917290982487e+02
-2.187656250000000000e+08,-1.476969401359837946e+02,-2.100000000000000000e+02,-1.480047617296952751e+02
-2.186437500000000000e+08,-1.468213342984612382e+02,-2.100000000000000000e+02,-1.471101633623799216e+02
-2.185218750000000000e+08,-1.464150861255393181e+02,-2.100000000000000000e+02,-1.466283740429360591e+02
-2.184000000000000000e+08,-1.463953297745503335e+02,-2.100000000000000000e+02,-1.464462369349930668e+02
-2.182781250000000000e+08,-1.467195994156006122e+02,-2.100000000000000000e+02,-1.465351226711511856e+02
-2.181562500000000000e+08,-1.473080429406879830e+02,-2.100000000000000000e+02,-1.468701631037063180e+02
-2.180343750000000000e+08,-1.480715017691953790e+02,-2.100000000000000000e+02,-1.474459863177837349e+02
-2.179125000000000000e+08,-1.490294851897013757e+02,-2.100000000000000000e+02,-1.483421610173979843e+02
-2.177906250000000000e+08,-1.504188983213795154e+02,-2.100000000000000000e+02,-1.497802202408376786e+02
-2.176687500000000000e+08,-1.527380041375541850e+02,-2.100000000000000000e+02,-1.521903766628896619e+02
