freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.220562500000000000e+08,-2.145347243338510452e+02,-3.000000000000000000e+02,-2.145347243338510452e+02
-2.219343750000000000e+08,-2.153078298411419951e+02,-3.000000000000000000e+02,-2.153078298411419951e+02
-2.218125000000000000e+08,-2.161756466952153346e+02,-3.000000000000000000e+02,-2.161756466952153346e+02
-2.216906250000000000e+08,-2.170750985486131981e+02,-3.000000000000000000e+02,-2.170750985486131981e+02
-2.215687500000000000e+08,-2.177702600386905090e+02,-3.000000000000000000e+02,-2.177702600386905090e+02
-2.214468750000000000e+08,-2.178842125156409111e+02,-3.000000000000000000e+02,-2.178842125156409111e+02
-2.213250000000000000e+08,-2.172168081311881167e+02,-3.000000000000000000e+02,-2.172168081311881167e+02
-2.212031250000000000e+08,-2.159179893312574166e+02,-3.000000000000000000e+02,-2.159179893312574166e+02
-2.210812500000000000e+08,-2.141946548397881145e+02,-3.000000000000000000e+02,-2.141946548397881145e+02
-2.209593750000000000e+08,-2.121561076200547120e+02,-3.000000000000000000e+02,-2.121561076200547120e+02
-2.208375000000000000e+08,-2.099358245457778480e+02,-3.000000000000000000e+02,-2.099358245457778480e+02
-2.207156250000000000e+08,-2.077390063334016190e+02,-3.000000000000000000e+02,-2.077390063334016190e+02
-2.205937500000000000e+08,-2.057630570948495290e+02,-3.000000000000000000e+02,-2.057630570948495290e+02
-2.204718750000000000e+08,-2.041410181125339136e+02,-3.000000000000000000e+02,-2.041410181125339136e+02
-2.203500000000000000e+08,-2.029445385598249914e+02,-3.000000000000000000e+02,-2.029445385598249914e+02
-2.202281250000000000e+08,-2.022053497278191116e+02,-3.000000000000000000e+02,-2.022053497278191116e+02
-2.201062500000000000e+08,-2.019306814450918637e+02,-3.000000000000000000e+02,-2.019306814450918637e+02
-2.199843750000000000e+08,-2.021084419366306406e+02,-3.000000000000000000e+02,-2.021084419366306406e+02
-2.198625000000000000e+08,-2.027035872110685943e+02,-3.000000000000000000e+02,-2.027035872110685943e+02
-2.197406250000000000e+08,-2.036485512975039285e+02,-3.000000000000000000e+02,-2.036485512975039285e+02
-2.196187500000000000e+08,-2.048362013145390392e+02,-3.000000000000000000e+02,-2.048362013145390392e+02
-2.194968750000000000e+08,-2.061346087628858186e+02,-3.000000000000000000e+02,-2.061346087628858186e+02
-2.193750000000000000e+08,-2.074378224168333418e+02,-3.000000000000000000e+02,-2.074378224168333418e+02
-2.192531250000000000e+08,-2.087156688280487344e+02,-3.000000000000000000e+02,-2.087156688280487344e+02
-2.191312500000000000e+08,-2.099906622154253455e+02,-3.000000000000000000e+02,-2.099906622154253455e+02
-2.190093750000000000e+08,-2.112489467769796079e+02,-3.000000000000000000e+02,-2.112489467769796079e+02
-2.188875000000000000e+08,-2.123816597080697761e+02,-3.000000000000000000e+02,-2.123816597080697761e+02
-2.187656250000000000e+08,-2.132398433068774750e+02,-3.000000000000000000e+02,-2.132398433068774750e+02
-2.186437500000000000e+08,-2.137706260958748317e+02,-3.000000000000000000e+02,-2.137706260958748317e+02
