freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.257125000000000000e+08,-2.339192872941778774e+02,-2.446189153245059060e+02,-2.364646062440083369e+02
-2.255906250000000000e+08,-2.353765559535320904e+02,-2.460756710591021772e+02,-2.386073985578933048e+02
-2.254687500000000000e+08,-2.374741948517064998e+02,-2.479492229809111450e+02,-2.409030547635813377e+02
-2.253468750000000000e+08,-2.392906308596715803e+02,-2.501841520180053351e+02,-2.410936266636026630e+02
-2.252250000000000000e+08,-2.382013461392613181e+02,-2.527094668709456471e+02,-2.383491773526952784e+02
-2.251031250000000000e+08,-2.339991641737762222e+02,-2.553679334592244459e+02,-2.340919932394667171e+02
-2.249812500000000000e+08,-2.291247721268086650e+02,-2.572623285586181510e+02,-2.293370865115821573e+02
-2.248593750000000000e+08,-2.247518217359671553e+02,-2.564311639082706620e+02,-2.249804128796132545e+02
-2.247375000000000000e+08,-2.211629485266297195e+02,-2.537609902688413115e+02,-2.213841227989306617e+02
-2.246156250000000000e+08,-2.183613899374642813e+02,-2.512912659240435573e+02,-2.185772341780001966e+02
-2.244937500000000000e+08,-2.162850776893953366e+02,-2.495681953888919509e+02,-2.164988816202130977e+02
-2.243718750000000000e+08,-2.148693228379104596e+02,-2.486235032463133621e+02,-2.150819592827601809e+02
-2.242500000000000000e+08,-2.140615763915647847e+02,-2.484259269394055991e+02,-2.142720807208179963e+02
-2.241281250000000000e+08,-2.138228683033893844e+02,-2.489596080621765566e+02,-2.140293176293898227e+02
-2.240062500000000000e+08,-2.141264931628205375e+02,-2.502320162934412622e+02,-2.143267141281443742e+02
-2.238843750000000000e+08,-2.149573426284419497e+02,-2.522658055533324557e+02,-2.151496074672922418e+02
-2.237625000000000000e+08,-2.163136802996463359e+02,-2.550648991172915032e+02,-2.164976412552789782e+02
-2.236406250000000000e+08,-2.182135933542189719e+02,-2.584920603055429638e+02,-2.183917549299388554e+02
-2.235187500000000000e+08,-2.207102184379864411e+02,-2.619677355897597408e+02,-2.208904911545178607e+02
-2.233968750000000000e+08,-2.239244886315711085e+02,-2.644043749891760058e+02,-2.241255552841877261e+02
-2.232750000000000000e+08,-2.281162342051638916e+02,-2.646642981132067689e+02,-2.283831062339478990e+02
-2.231531250000000000e+08,-2.338080301621293984e+02,-2.616881475508978951e+02,-2.342732491645418236e+02
-2.230312500000000000e+08,-2.405457097421688104e+02,-2.572977706699523424e+02,-2.413963272472234962e+02
-2.229093750000000000e+08,-2.395921753558483829e+02,-2.533404530174269382e+02,-2.397348894871878144e+02
-2.227875000000000000e+08,-2.367036950438524627e+02,-2.501637965040372364e+02,-2.367568466752108520e+02
-2.226656250000000000e+08,-2.353990381244555010e+02,-2.477179499592720049e+02,-2.355699866969298455e+02
-2.225437500000000000e+08,-2.350000354026987281e+02,-2.459136027872085037e+02,-2.353713949229062052e+02
-2.224218750000000000e+08,-2.350909512288694145e+02,-2.446740474823963325e+02,-2.356963782006491499e+02
-2.223000000000000000e+08,-2.355231289270760442e+02,-2.439376066592410552e+02,-2.362939566706056098e+02
-2.221781250000000000e+08,-2.362749821867945172e+02,-2.436564475191980534e+02,-2.369922528916032149e+02
-2.220562500000000000e+08,-2.373137033188139071e+02,-2.437980184391204830e+02,-2.376227843597444860e+02
-2.219343750000000000e+08,-2.385303831688926550e+02,-2.443475870089102955e+02,-2.380963881327949707e+02
-2.218125000000000000e+08,-2.398268185870525997e+02,-2.453064802749717046e+02,-2.385618954214587006e+02
-2.216906250000000000e+08,-2.413255627365290934e+02,-2.466743101475780122e+02,-2.393842063877833652e+02
-2.215687500000000000e+08,-2.434933605029243893e+02,-2.483863900536324536e+02,-2.410230272479776659e+02
-2.214468750000000000e+08,-2.472202215942937755e+02,-2.501483357566781933e+02,-2.441454867947188063e+02
-2.213250000000000000e+08,-2.526064353051097839e+02,-2.512440193388201806e+02,-2.500591832767234735e+02
-2.212031250000000000e+08,-2.471484778605260431e+02,-2.510256495054895254e+02,-2.492839235509965192e+02
-2.210812500000000000e+08,-2.406411805997131523e+02,-2.497953862158919947e+02,-2.416426882798679685e+02
-2.209593750000000000e+08,-2.359428517179608207e+02,-2.481710850221709848e+02,-2.365430174869054269e+02
-2.208375000000000000e+08,-2.322547294268670441e+02,-2.464678128395249246e+02,-2.327195873333702139e+02
-2.207156250000000000e+08,-2.293037252735445577e+02,-2.448518632888186630e+02,-2.297070390918625549e+02
-2.205937500000000000e+08,-2.269904495377008971e+02,-2.434639560518064343e+02,-2.273510132942028008e+02
-2.204718750000000000e+08,-2.252602818020049824e+02,-2.424163957122253805e+02,-2.255825516516438540e+02
-2.203500000000000000e+08,-2.240725103984996451e+02,-2.417833383023346983e+02,-2.243584767073249679e+02
-2.202281250000000000e+08,-2.233965917247395510e+02,-2.416109804848184126e+02,-2.236492479511857141e+02
-2.201062500000000000e+08,-2.232147933142569514e+02,-2.419346152431330381e+02,-2.234391866830820845e+02
-2.199843750000000000e+08,-2.235266464743352799e+02,-2.427945108728602293e+02,-2.237300197248237623e+02
-2.198625000000000000e+08,-2.243550537175661930e+02,-2.442482695411222835e+02,-2.245463107024275189e+02
-2.197406250000000000e+08,-2.257559632490194872e+02,-2.463710544485628020e+02,-2.259444059115486425e+02
-2.196187500000000000e+08,-2.278374659652321839e+02,-2.491957406241752437e+02,-2.280307653895399085e+02
-2.194968750000000000e+08,-2.308061780898225095e+02,-2.523991108687171447e+02,-2.310082260038354320e+02
-2.193750000000000000e+08,-2.351030356452959609e+02,-2.546704529713589409e+02,-2.353202219592216125e+02
-2.192531250000000000e+08,-2.418444397027408854e+02,-2.550297848106343395e+02,-2.422361602837441410e+02
-2.191312500000000000e+08,-2.486392811572135884e+02,-2.540438709325283924e+02,-2.510912042761097780e+02
-2.190093750000000000e+08,-2.426873333883579562e+02,-2.513800198961803574e+02,-2.431587974309396998e+02
-2.188875000000000000e+08,-2.393492952181946407e+02,-2.477486564671678479e+02,-2.390537130442221496e+02
-2.187656250000000000e+08,-2.376969401359837946e+02,-2.444882327711613641e+02,-2.367200757112281053e+02
-2.186437500000000000e+08,-2.368213342984612382e+02,-2.420350036059771526e+02,-2.351846804195663765e+02
-2.185218750000000000e+08,-2.364150861255393181e+02,-2.404014988570102389e+02,-2.342112717999686424e+02
-2.184000000000000000e+08,-2.363953297745503335e+02,-2.395274654392448497e+02,-2.337564398220783346e+02
-2.182781250000000000e+08,-2.367195994156006122e+02,-2.393641502199151319e+02,-2.337992206857721555e+02
-2.181562500000000000e+08,-2.373080429406879830e+02,-2.398888892432868261e+02,-2.342994764016635827e+02
-2.180343750000000000e+08,-2.380715017691953790e+02,-2.411080293798594028e+02,-2.352066232836240260e+02
-2.179125000000000000e+08,-2.390294851897013757e+02,-2.430609455172055107e+02,-2.364996521264754961e+02
-2.177906250000000000e+08,-2.404188983213795154e+02,-2.458237138058079267e+02,-2.382562336441421849e+02
-2.176687500000000000e+08,-2.427380041375541850e+02,-2.494612610015248606e+02,-2.407635648184742649e+02
