time_us,I,Q
4.568750000000000533e+00,2.886349189296311124e-02,3.831042057726278399e-02
4.575000000000000178e+00,-6.356097530360121928e-02,-1.273346302676458819e-01
4.581250000000000711e+00,-3.623736128255156293e-03,8.547885082832491765e-02
4.587499999999999467e+00,-4.549724911096128012e-03,-1.069511632571578386e-01
4.593750000000000000e+00,-6.719420341381229789e-02,6.791181408085285483e-03
4.599999999999999645e+00,2.045062791463879946e-03,-1.128869221468075529e-01
4.606250000000000178e+00,4.743014510210877971e-02,-1.572885223939538696e-02
4.612500000000000711e+00,8.868299470539053875e-02,9.336197090076986740e-03
4.618749999999999467e+00,7.485409929578502874e-02,-1.397407187705223264e-01
4.625000000000000000e+00,2.382960979054088609e-03,1.243405450000288626e-01
4.631249999999999645e+00,2.976623991002534317e-02,1.106780395991690258e-01
4.637500000000000178e+00,2.138195568405001218e-02,-8.385639280615973801e-02
4.643749999999999822e+00,-5.475406203960852397e-02,-4.515422505000932230e-02
4.650000000000000355e+00,-6.164291232557318756e-02,5.082045574740465255e-02
4.656250000000000000e+00,-4.416561503504257830e-02,-1.622514817589470748e-01
4.662499999999999645e+00,3.782306110017762818e-02,-4.478224663774346692e-02
4.668750000000000178e+00,7.221896276265100945e-02,-1.878566934952685674e-01
4.674999999999999822e+00,3.340476996539609028e-02,2.135615712804370125e-02
4.681250000000000355e+00,-6.122922142095842298e-03,2.786180419927159618e-02
4.687500000000000000e+00,5.514879731880505814e-02,-1.179342047768964369e-02
4.693749999999999645e+00,-6.353521406294973528e-02,6.077099206263386622e-02
4.700000000000000178e+00,-2.602877285476750194e-02,-1.384144553185909787e-01
4.706249999999999822e+00,-1.089194614352511498e-02,-1.409056760739779441e-03
4.712500000000000355e+00,7.911802754260578371e-03,1.798788652685030104e-02
4.718750000000000000e+00,-1.396355301324074798e-03,6.645297771536222420e-02
4.724999999999999645e+00,-7.156479975489916934e-02,8.413344513431286753e-03
4.731250000000000178e+00,5.191312610376465353e-02,-1.185491170627973462e-01
4.737499999999999822e+00,-2.926704036418256716e-02,8.636802961165528092e-02
4.743750000000000355e+00,2.747661786920911620e-02,-1.335547504867919252e-03
4.750000000000000000e+00,1.209063140207128351e-01,-1.939554939986759888e-02
4.756250000000000533e+00,-1.264235982883407834e-02,-2.461670432693133237e-02
4.762499999999999289e+00,-1.251971381234715797e-01,-1.152365525058322675e-02
4.768749999999999822e+00,2.943885343200569604e-02,-9.253727731326294448e-02
4.775000000000000355e+00,-1.084021383375894515e-02,2.349507708198295478e-02
4.781250000000000000e+00,5.961919831072853837e-02,2.829730209452148079e-02
4.787500000000000533e+00,3.577599097731811589e-02,-5.120163874054040748e-02
4.793749999999999289e+00,5.301014478034679622e-02,1.974557106848979504e-01
4.799999999999999822e+00,-3.859411872670137633e-02,1.437736982161018640e-01
4.806250000000000355e+00,-1.342245027142285052e-01,-4.720609146408351331e-02
4.812500000000000000e+00,2.469011012777911143e-02,-7.292144459267926870e-02
4.818750000000000533e+00,1.557189781832098163e-01,1.220737493073841967e-01
4.825000000000000178e+00,8.966228941873165270e-02,-9.880735898959296104e-02
4.831249999999999822e+00,-8.844999801014118146e-02,6.476856948586680318e-02
4.837499999999999467e+00,1.186917957901742829e-02,4.028814973063861438e-02
4.843750000000000000e+00,1.513617422400558021e-02,-4.920452668486821612e-02
4.850000000000000533e+00,9.752652452608652489e-02,6.975407799336237613e-02
4.856250000000000178e+00,-1.320011032501229066e-02,4.053765885257917118e-02
4.862499999999999822e+00,-6.975957401703494765e-02,-1.159377496342648382e-02
4.868749999999999467e+00,4.226097345270194219e-03,-8.236324491144907459e-03
4.875000000000000000e+00,-1.930013849631721486e-03,-3.394749828778385187e-02
4.881249999999999645e+00,5.391079730250936987e-03,-6.460745456660020071e-03
4.887500000000000178e+00,1.339918043223018995e-01,8.725140866245105487e-02
4.893750000000000711e+00,6.894839545184588058e-04,-8.906726493263414368e-02
4.899999999999999467e+00,-4.699730763021198188e-02,-4.836344409479920864e-02
4.906250000000000000e+00,5.474524878186930871e-02,6.314707375529877986e-02
4.912499999999999645e+00,2.397005345726640688e-02,4.650458390334442221e-02
4.918750000000000178e+00,2.118379230711843822e-02,-6.563359579999901439e-02
4.925000000000000711e+00,-4.599994044524599590e-02,-7.824431654556984750e-03
4.931249999999999467e+00,-5.162762510664732629e-02,-1.807967471822771038e-02
4.937500000000000000e+00,-5.172608509616334616e-02,3.501272207131759379e-02
4.943749999999999645e+00,-1.011576506182835095e-01,-2.394878802086346237e-02
4.950000000000000178e+00,-6.713692545592127303e-03,-7.102088516323877554e-02
4.956249999999999822e+00,5.114301720801640860e-02,-2.217625078970230507e-02
4.962500000000000355e+00,-4.163476441304255621e-02,-1.234960890928391009e-02
4.968750000000000000e+00,1.401855923487767101e-02,-4.529685732614643912e-02
4.974999999999999645e+00,-1.995882097045542647e-02,-4.032407800214208443e-02
4.981250000000000178e+00,-7.454549323746376133e-02,8.687828007237519135e-02
4.987499999999999822e+00,-1.198177209058907955e-02,5.395591465375117191e-02
4.993750000000000355e+00,6.321608556781876942e-02,-1.291829904541335894e-01
5.000000000000000000e+00,6.212767317144980705e-02,-8.486341164314660512e-02
5.006249999999999645e+00,-1.074542938164263148e-02,-7.870321835067455724e-03
5.012500000000000178e+00,-1.349321638679533203e-03,-1.244739625450664439e-01
5.018749999999999822e+00,1.133543365784685369e-01,-1.627479590390933373e-01
5.025000000000000355e+00,-2.099758263167699965e-02,-2.476052269776571890e-01
5.031250000000000000e+00,-1.137629465238062035e-02,-7.234110877536326090e-02
5.037499999999999645e+00,5.975673535484735815e-02,-8.784488673561090602e-03
5.043750000000000178e+00,4.432204461644485838e-02,4.674160069584021998e-02
5.049999999999999822e+00,-5.619473962394782446e-02,-2.025253285850412560e-02
5.056250000000000355e+00,-6.478888525541408316e-02,-3.595279191318024627e-03
5.062500000000000000e+00,2.033156916527596031e-02,2.858914245915605834e-02
5.068750000000000533e+00,-2.022350429851536499e-02,2.421569041699856914e-02
5.074999999999999289e+00,-7.918483894818628688e-02,6.018362340793988186e-02
5.081249999999999822e+00,-8.257432534332702356e-02,-1.323034968600549366e-01
5.087500000000000355e+00,-5.544328456310328168e-02,2.178616978554711453e-02
5.093750000000000000e+00,4.204667947160639629e-02,1.575148054287255420e-02
5.100000000000000533e+00,7.002482320654994374e-02,5.456919060606880978e-02
5.106249999999999289e+00,-4.907750248082200922e-02,-7.208227901394847863e-03
5.112499999999999822e+00,1.839404474842492102e-02,2.536100434568267555e-03
5.118749999999999467e+00,-5.183161955488568146e-02,1.171367144864515070e-01
5.125000000000000000e+00,4.930966435963018979e-02,7.339122599315218119e-03
5.131250000000000533e+00,1.059096172926742851e-01,-2.420690027447863074e-02
5.137500000000000178e+00,6.925390900491275314e-02,-7.511587566942952432e-02
5.143749999999999822e+00,-1.408345587165825974e-01,-1.539607342435604957e-03
5.149999999999999467e+00,-1.346440993749439818e-01,-6.598440581015188600e-02
5.156250000000000000e+00,5.208954982700186170e-02,-1.003935233123105369e-01
5.162500000000000533e+00,-4.867375306145382136e-02,3.792335141045519858e-02
5.168750000000000178e+00,-8.890487962724820392e-02,-5.833623624403684593e-02
5.174999999999999822e+00,-5.040715862793020835e-02,-7.457404569592973598e-02
5.181249999999999467e+00,6.891240097924507257e-02,3.300888441852731225e-02
5.187500000000000000e+00,6.497705030224486256e-02,-2.039275037808034163e-03
5.193749999999999645e+00,-7.021070676257071264e-02,-1.459994476163664970e-02
5.200000000000000178e+00,-1.349767855222505919e-01,-2.001247130487199960e-02
5.206250000000000711e+00,-7.596133464900516226e-05,4.376722686538502688e-02
5.212499999999999467e+00,6.429129454764659357e-02,3.697042478124757531e-02
5.218750000000000000e+00,1.146748040870244623e-01,-8.549121452937570934e-03
5.224999999999999645e+00,-5.292005954574703630e-02,9.117064983606505690e-02
5.231250000000000178e+00,-1.733399283498448518e-01,6.307577875746037122e-02
5.237499999999999822e+00,1.077468690722010597e-01,-1.021517667916145428e-01
5.243750000000000355e+00,8.011661961050969838e-02,3.065147157147095000e-02
5.250000000000000000e+00,-8.710685172510218913e-03,1.216492480222298028e-01
5.256249999999999645e+00,2.507175087833122401e-02,3.034684227257490943e-02
5.262500000000000178e+00,3.943792765223130305e-03,1.654711035915454320e-02
5.268749999999999822e+00,6.397978684680552530e-02,8.766948807513437469e-02
5.275000000000000355e+00,-6.899796155814393039e-02,-7.416919528949807161e-02
5.281250000000000000e+00,3.077196029122887186e-03,-2.547930250073982689e-02
5.287499999999999645e+00,1.763955043829920979e-02,4.385709035045277926e-02
5.293750000000000178e+00,-1.445938493415845905e-01,4.123434374309024181e-02
5.299999999999999822e+00,-1.338512790776804906e-01,7.997507259295486004e-02
5.306250000000000355e+00,-5.495486008257471217e-02,-6.549089577202552026e-02
5.312500000000000000e+00,-3.848076844978748356e-02,-7.062964602973768879e-02
5.318749999999999645e+00,3.420463742762020615e-02,-5.469681746996019240e-05
5.325000000000000178e+00,3.538912726184193641e-02,1.527197473918303627e-01
5.331249999999999822e+00,-5.809383673389115904e-02,2.468995950939738629e-02
5.337500000000000355e+00,1.411761194289631351e-02,4.658720045637852053e-02
5.343750000000000000e+00,-2.000142908622970159e-02,1.738660747434658121e-02
5.349999999999999645e+00,-9.621747718987490317e-02,1.330765334144541900e-01
5.356250000000000178e+00,-1.608580053010561506e-01,4.152690527388732539e-02
5.362499999999999822e+00,4.214629313410163391e-02,-5.430490701796754230e-04
5.368750000000000355e+00,6.536983660787254458e-02,-3.934502334333400686e-02
5.375000000000000000e+00,3.242571551835184140e-02,1.328479293630257380e-02
5.381250000000000533e+00,7.130317221859007459e-02,3.897709324631894873e-02
5.387499999999999289e+00,1.249520045257059356e-02,-4.790572931892397857e-02
5.393749999999999822e+00,9.767138426275735752e-02,6.908384000329963193e-02
5.400000000000000355e+00,-5.955035564767383743e-02,-1.388779424431084986e-01
5.406250000000000000e+00,2.151874307839715325e-02,7.098692156928636254e-02
5.412500000000000533e+00,1.318639119831418460e-01,4.918682853315518161e-02
5.418750000000000178e+00,-4.197893161969050435e-02,-3.615373344219168644e-02
5.424999999999999822e+00,1.911943656242289236e-01,-1.465506319333330643e-01
5.431249999999999467e+00,1.046776580988302979e-01,-1.790482989324393773e-02
5.437500000000000000e+00,2.967729545207424893e-02,4.606455184728060204e-02
5.443750000000000533e+00,9.632565044923477315e-02,-7.615026157648163620e-04
5.450000000000000178e+00,-1.969043359718718189e-02,4.898258751299561925e-02
5.456249999999999822e+00,5.460608513924641860e-02,3.190349421141971953e-02
5.462499999999999467e+00,-2.318116054616816551e-02,6.778039778513231250e-02
5.468750000000000000e+00,2.865104470567219827e-02,5.209492111215388577e-02
5.475000000000000533e+00,-1.085595034910163542e-01,-4.528631284259984624e-02
5.481250000000000178e+00,-4.994565170755380784e-02,9.981892757850184539e-02
5.487500000000000711e+00,-6.294194711926399954e-02,1.551636777051893235e-01
5.493749999999999467e+00,-1.313173210012639758e-01,4.157348653349235423e-02
5.500000000000000000e+00,4.575965123934268297e-02,1.789882453033749682e-02
5.506249999999999645e+00,6.363904746555849867e-02,-9.089768709246565104e-02
5.512500000000000178e+00,9.432236364714506605e-02,-7.281223418560495153e-02
5.518750000000000711e+00,4.051320951114054103e-02,-1.549051887370453962e-01
5.524999999999999467e+00,5.284683431133371800e-02,-7.846494206929448267e-03
5.531250000000000000e+00,9.908898434283948398e-02,-6.637064378935900177e-02
5.537499999999999645e+00,4.126919450307187792e-02,8.467550996145004061e-02
5.543750000000000178e+00,3.663580254987289231e-02,-1.065851565855848240e-02
5.549999999999999822e+00,8.880642688806439367e-02,7.051908962920093449e-02
5.556250000000000355e+00,4.252577381945789325e-02,1.548116419238406913e-02
5.562500000000000000e+00,7.908035612792485569e-02,-4.127669445628519979e-02
5.568749999999999645e+00,-8.595003779729300589e-03,6.573640024811645832e-02
5.575000000000000178e+00,4.477386850695098952e-02,-1.093469750877892332e-01
5.581249999999999822e+00,5.699880677296544074e-02,-5.088624463996872793e-02
5.587500000000000355e+00,3.350195304413633012e-03,-7.558877500124644433e-02
5.593750000000000000e+00,-5.946696852340987993e-02,1.467803543693725968e-02
5.599999999999999645e+00,-4.594774356468044746e-02,-1.115790745595060945e-01
5.606250000000000178e+00,2.929101871161092149e-02,2.723242419684886520e-02
5.612499999999999822e+00,-1.034885575325324020e-01,4.611325175128225956e-02
5.618750000000000355e+00,3.805455577017460150e-02,4.802841213168752843e-02
5.625000000000000000e+00,5.910579736476772456e-02,-1.990434090554666843e-02
5.631249999999999645e+00,-5.235894871294138192e-02,-1.293989696964936882e-02
5.637500000000000178e+00,9.635667030961801716e-02,-5.160704952823017694e-02
5.643749999999999822e+00,-1.638532494664623682e-02,-6.223234705641076531e-02
5.650000000000000355e+00,-5.668699337636790014e-02,-4.025969767710561170e-02
5.656250000000000000e+00,2.770848533900358707e-02,-2.278374036557223245e-02
5.662500000000000533e+00,-4.780062057098756478e-02,2.602109601033928809e-03
5.668749999999999289e+00,-2.228289536785490327e-02,-3.482459180585793790e-02
5.674999999999999822e+00,2.750760059778166455e-02,2.375234954313833538e-02
5.681250000000000355e+00,2.863848538486774703e-03,-8.089601977212439177e-02
5.687500000000000000e+00,-1.042405718397676762e-01,1.600326583939011213e-02
5.693750000000000533e+00,-1.248084983792274207e-02,9.061638633477457020e-04
5.699999999999999289e+00,5.153695122314004215e-03,-5.169042687859304666e-03
5.706249999999999822e+00,1.545338501540669505e-02,-8.638383807495174371e-03
5.712500000000000355e+00,3.843896673777257023e-02,-3.700184888113758341e-03
5.718750000000000000e+00,7.403934881525450762e-02,-4.787900734440468653e-02
5.725000000000000533e+00,-8.149058824910969390e-02,1.458057885354487604e-01
5.731250000000000178e+00,3.968500069461677882e-02,2.919662684525495960e-02
5.737499999999999822e+00,4.164925509197741488e-02,2.944526624310916593e-02
5.743749999999999467e+00,9.703146941255435740e-03,9.583657012256047159e-02
5.750000000000000000e+00,1.086162679105168727e-01,1.200817631061429636e-01
5.756250000000000533e+00,4.025726681003490709e-02,7.179345908107058472e-02
5.762500000000000178e+00,5.604613326917795568e-02,-3.398807357540740287e-03
5.768749999999999822e+00,-3.124967007701012767e-02,5.197298743221179240e-02
5.774999999999999467e+00,7.671344823675303737e-02,1.518970619156136213e-03
5.781250000000000000e+00,8.796216713575027990e-02,1.379894984167622796e-01
5.787499999999999645e+00,6.810362042786821668e-02,-1.611961305096220459e-02
5.793750000000000178e+00,-1.068753062389573953e-02,1.301572775648426050e-01
5.800000000000000711e+00,1.019744096014229690e-01,-1.798973214886378028e-02
5.806249999999999467e+00,3.889156239292958228e-02,7.815358702025704263e-02
5.812500000000000000e+00,1.059965976526487108e-01,1.509881098555404186e-02
5.818749999999999645e+00,2.280059260365076973e-02,-1.790355085633260970e-02
5.825000000000000178e+00,6.677479338194848568e-02,-3.401900392522196059e-02
5.831250000000000711e+00,1.089915805544690031e-01,2.647839829064105310e-02
5.837499999999999467e+00,-6.285294155933721094e-02,2.531666293013405677e-02
5.843750000000000000e+00,3.731104005531566369e-03,-1.742747392005087326e-01
5.849999999999999645e+00,-4.570088743119184171e-02,1.196859392968258329e-01
5.856250000000000178e+00,-5.414569983136462844e-02,-2.754424249036187267e-02
5.862499999999999822e+00,-4.623906065347829081e-02,1.205810916732474453e-01
5.868750000000000355e+00,-1.813879265131919036e-02,1.159826027295183526e-01
5.875000000000000000e+00,-3.991235376383624883e-02,1.346938504669974168e-01
5.881249999999999645e+00,-5.663703991772053165e-02,7.001567283191319213e-02
5.887500000000000178e+00,-7.436696438723877645e-02,4.316540473075463464e-04
5.893749999999999822e+00,1.032973809553397182e-01,-1.205672168858203247e-01
5.900000000000000355e+00,-8.819933550265640632e-02,1.477983578050716743e-02
5.906250000000000000e+00,9.100252630085165981e-03,6.045205816023563328e-02
5.912499999999999645e+00,7.306613819309845659e-02,-1.340773164831871034e-02
5.918750000000000178e+00,-7.994325729833391680e-02,1.215549663384821039e-01
5.924999999999999822e+00,-7.584024409755456275e-02,-4.524096126780152022e-02
5.931250000000000355e+00,-4.058405356677765446e-02,-6.622075222667085648e-02
5.937500000000000000e+00,1.038590799095454459e-01,-1.099697248559036167e-01
5.943749999999999645e+00,1.496449847310899264e-02,1.208362964678770385e-01
5.950000000000000178e+00,1.301785437396780001e-02,-6.120886142754998482e-02
5.956249999999999822e+00,7.569627979198956247e-02,-2.660716509326857201e-02
5.962500000000000355e+00,-4.085104610336057901e-02,5.960624778604637491e-02
5.968750000000000000e+00,-6.464503981823929712e-02,-4.213828816834582630e-02
5.975000000000000533e+00,-7.861913903176354079e-02,-9.472628783633618710e-02
5.981249999999999289e+00,-7.237690323006967796e-02,-9.079321066701176446e-02
5.987499999999999822e+00,1.178727280848168753e-02,-7.151375070541808598e-02
5.993750000000000355e+00,7.614245594182432464e-02,-9.035297089421219507e-02
6.000000000000000000e+00,1.902447723429120940e-01,4.926149758033517012e-02
6.006250000000000533e+00,5.426960321736765125e-02,-1.908509572943314567e-02
6.012499999999999289e+00,2.629662466587575145e-02,2.172424348694556445e-02
6.018749999999999822e+00,-1.562346545811287880e-02,-1.275426166368443318e-02
6.025000000000000355e+00,-9.776576964946026224e-03,2.743227629456287953e-02
6.031250000000000000e+00,-1.009752750242732394e-01,9.117804953194089818e-03
6.037500000000000533e+00,-4.413262508933006589e-02,1.716375399817304526e-01
6.043750000000000178e+00,9.793564199209837950e-02,1.324319492270725762e-01
6.049999999999999822e+00,-1.884924745062843687e-02,5.686844218842658505e-02
6.056249999999999467e+00,3.197837387072181414e-03,3.020497254438794278e-03
6.062500000000000000e+00,2.855955725686335975e-02,-2.379333274864301601e-02
6.068750000000000533e+00,-1.442188503144819015e-02,1.437171488326522417e-01
6.075000000000000178e+00,-7.913979242952437487e-02,8.141368539244634578e-03
6.081249999999999822e+00,2.723783421615041944e-02,-6.631304735034004860e-02
6.087499999999999467e+00,3.628371752305108860e-02,-1.485455431611178156e-02
6.093750000000000000e+00,7.860695188154670499e-02,-4.961922074687261791e-02
6.099999999999999645e+00,4.822388582706287237e-03,-7.246698655140905443e-02
6.106250000000000178e+00,-5.674100239778746835e-03,2.482282272678695140e-02
6.112500000000000711e+00,-2.550546184298653832e-02,-1.365119570556646844e-01
6.118749999999999467e+00,-6.344102696411491049e-02,-6.872049652227878343e-03
6.125000000000000000e+00,-8.063991793806089825e-03,-1.161425560440383468e-02
6.131249999999999645e+00,-1.659312844097034778e-01,6.940085906907600410e-02
6.137500000000000178e+00,-9.504583870515141350e-03,5.996448269131372799e-02
6.143749999999999822e+00,-4.804493047756631940e-02,-6.131082057734137114e-02
6.150000000000000355e+00,-3.498572614848146495e-02,-1.441946302632320445e-02
6.156250000000000000e+00,-6.576261600803261220e-02,-1.569487327970897628e-02
6.162499999999999645e+00,-1.011827155894175906e-01,-3.109961490318527422e-02
6.168750000000000178e+00,-1.073121936576160729e-01,-1.562908420140910609e-02
6.174999999999999822e+00,-6.285601828204206987e-02,4.731208231956169491e-02
6.181250000000000355e+00,-2.470979068369890536e-02,-9.313501151884212570e-02
6.187500000000000000e+00,-1.159750638435064624e-01,3.094408387391382395e-02
6.193749999999999645e+00,4.333543495768842069e-02,-1.045534380102988853e-01
6.200000000000000178e+00,-4.313057255688234476e-02,-1.008575282964365577e-02
6.206249999999999822e+00,8.261264060513404117e-02,3.030129821326410511e-02
6.212500000000000355e+00,-2.139682309024935197e-02,1.106853034612301223e-02
6.218750000000000000e+00,-1.444155944997511931e-02,5.531723228644420953e-02
6.224999999999999645e+00,3.952400948775158102e-02,-1.533217257173321857e-01
6.231250000000000178e+00,-1.563477754463794278e-01,-5.900360342254935830e-02
6.237499999999999822e+00,-3.719038771005558908e-02,6.210138677563130372e-02
6.243750000000000355e+00,6.655421708810606296e-02,1.958918032523856642e-02
6.250000000000000000e+00,1.550415167285800443e-02,-5.145333263586742562e-02
6.256249999999999645e+00,2.656439356195046744e-02,-5.104682258921233035e-02
6.262500000000000178e+00,6.190068797255484680e-03,-1.106049640603338526e-02
6.268749999999999822e+00,-2.231496489573127004e-02,-1.299912769218271591e-01
6.275000000000000355e+00,-2.734441175956893802e-02,-1.999028461126077516e-02
6.281250000000000000e+00,-1.303906695621085410e-01,1.785428686935615697e-02
6.287500000000000533e+00,-5.295632631277633062e-02,2.995422009017314341e-02
6.293749999999999289e+00,-2.422974888800308313e-02,-5.567505733955404636e-03
6.299999999999999822e+00,4.468066805224446721e-03,-1.092317671063928186e-01
6.306250000000000355e+00,-6.066435073805044598e-02,8.253483236235391318e-03
6.312500000000000000e+00,-8.713711068048082820e-02,-5.502397088064846925e-02
6.318750000000000533e+00,-2.622136654009519369e-02,7.609591016704861204e-03
6.324999999999999289e+00,-8.921598056218446593e-02,-4.369504121186671558e-02
6.331249999999999822e+00,8.280254772516647266e-02,-9.292094906643719177e-02
6.337499999999999467e+00,-3.846987284299810406e-02,-3.995583753284277784e-02
6.343750000000000000e+00,-5.691370761375977999e-02,3.036342122352550521e-02
6.350000000000000533e+00,-8.375789990295890233e-03,-1.278789379289364814e-01
6.356250000000000178e+00,-2.155291426716979819e-01,-4.883086836829538674e-02
6.362499999999999822e+00,-6.476281400022862456e-02,1.303716461913559735e-02
6.368749999999999467e+00,7.106047766448143899e-02,7.022657276448536490e-02
6.375000000000000000e+00,8.707295914638789325e-02,2.082545853711829584e-02
6.381250000000000533e+00,-1.169832838666962256e-02,1.186711077038924839e-01
6.387500000000000178e+00,4.271552302146486291e-02,-3.487461294883693885e-02
6.393750000000000711e+00,-7.199924473416551007e-02,-8.542293108678826463e-02
6.399999999999999467e+00,-6.262472266583059277e-02,1.826303275216386024e-01
6.406250000000000000e+00,8.801723510405626630e-03,-1.212046831948095510e-01
6.412499999999999645e+00,2.637914675945528600e-02,2.899473850927911794e-02
6.418750000000000178e+00,5.137662544043748725e-02,3.434977756289563089e-02
6.425000000000000711e+00,1.549424869032298667e-02,1.195224966101838537e-01
6.431249999999999467e+00,6.028432542798025512e-02,9.481934950335238477e-03
6.437500000000000000e+00,-7.333890457252013884e-02,2.041000358486609254e-02
6.443749999999999645e+00,-1.272364576348110066e-01,2.011299303594091953e-02
6.450000000000000178e+00,-3.683051160448632538e-02,6.428998062143474745e-02
6.456249999999999822e+00,-7.686113467251345921e-02,-1.688658742574719943e-02
6.462500000000000355e+00,-4.781612531251848430e-02,-1.147140488555477289e-01
6.468750000000000000e+00,-6.540906208659633819e-03,2.242243213422958487e-02
6.474999999999999645e+00,-5.922688697413730496e-02,-1.259626201561964420e-01
6.481250000000000178e+00,6.284833647041816046e-03,-7.301814454467871543e-03
6.487499999999999822e+00,3.033448082581711655e-02,3.618864009659548270e-02
6.493750000000000355e+00,-2.090063711301396593e-02,1.234896520044557189e-01
6.500000000000000000e+00,-3.750194568794897043e-02,5.572788232417610899e-02
6.506249999999999645e+00,1.665122864091677923e-01,3.818989631053350958e-02
6.512500000000000178e+00,1.604780233740615153e-02,2.624932327775773844e-02
6.518749999999999822e+00,6.390514710155261770e-03,4.127315325530194270e-04
6.525000000000000355e+00,1.748672286734695783e-02,-2.998917740542956199e-03
6.531250000000000000e+00,5.454376998366199797e-02,-1.010930649210757121e-01
6.537499999999999645e+00,-4.566505409082789735e-02,-1.317506834215864155e-02
6.543750000000000178e+00,4.309315688648410192e-02,8.349278206062368812e-02
6.549999999999999822e+00,1.558817534496943422e-02,5.534942385682143501e-02
6.556250000000000355e+00,-9.428709902168284918e-02,3.187996657581994298e-02
6.562500000000000000e+00,5.977937932152078623e-03,1.813489097142218301e-02
6.568749999999999645e+00,5.419863377521916270e-02,1.207370954080564662e-01
6.574999999999999289e+00,5.452118945439994591e-02,7.815847790497913727e-02
6.581249999999999822e+00,-1.927257745747150974e-01,1.888608901465043885e-02
6.587500000000000355e+00,3.429494895392364712e-02,-1.227678617409412240e-02
6.593750000000000000e+00,-4.705286924681984992e-03,5.628255765438748386e-03
6.600000000000000533e+00,1.741635244075880398e-02,1.078701242288346296e-01
6.606249999999999289e+00,5.068120424855528106e-02,6.074510703346564129e-03
6.612499999999999822e+00,9.375623478964735524e-03,-7.397463800178558091e-02
6.618750000000000355e+00,-2.899150885530041299e-02,-1.142232904471369020e-01
6.625000000000000000e+00,3.591807024429475442e-02,5.839138368206960028e-02
6.631250000000000533e+00,-1.728960703873214794e-02,1.039799659400865162e-01
6.637500000000000178e+00,-2.120337278841927242e-02,3.739994118628636732e-02
6.643749999999999822e+00,2.793871711796630172e-02,-9.398372393446865689e-03
6.649999999999999467e+00,-9.079547250279634135e-03,-4.929086553229388573e-03
6.656250000000000000e+00,-6.251367322714114494e-02,8.441797620686780634e-02
6.662500000000000533e+00,8.818079428395031449e-02,-3.499571488117043938e-02
6.668750000000000178e+00,6.308754721292444967e-02,-9.541711316437559431e-02
6.674999999999999822e+00,-3.148079516450227877e-02,-6.255285663724378942e-02
6.681249999999999467e+00,2.603559829099146364e-02,-2.593093672969174618e-02
6.687500000000000000e+00,-6.283207529952614112e-02,-5.331098821452441919e-03
6.693749999999999645e+00,-1.840734386211607954e-02,4.292015918039315120e-02
6.700000000000000178e+00,-1.631759563258326773e-01,6.802398692495841134e-04
6.706250000000000711e+00,6.188670374091030657e-02,-1.635638867652908571e-02
6.712499999999999467e+00,-8.428066671048736747e-02,2.736714344744537591e-02
6.718750000000000000e+00,-1.136390405842438167e-01,-1.734787427960857512e-02
6.724999999999999645e+00,4.827386791132465965e-02,3.195754470347804410e-02
6.731250000000000178e+00,1.440047458012608250e-02,2.547793873407068477e-02
6.737500000000000711e+00,-7.015286895150994739e-02,5.132448684755331475e-02
6.743749999999999467e+00,-6.663513072661056413e-02,5.790693110959003326e-02
6.750000000000000000e+00,9.326641935131660399e-02,3.443997892508494224e-02
6.756249999999999645e+00,-6.727280524927482797e-02,-3.140141160444934187e-02
6.762500000000000178e+00,-4.521338247515802738e-03,-3.130389516417520640e-02
6.768749999999999822e+00,3.269329067632671670e-02,3.641057263270337102e-02
6.775000000000000355e+00,9.286474346393222556e-03,-1.450290593590407122e-02
6.781250000000000000e+00,5.132476723468209351e-02,4.727124096802749059e-02
6.787499999999999645e+00,-9.140172180880395958e-02,-2.344451421815969480e-02
6.793750000000000178e+00,7.011910558967474061e-02,-7.657876908017152706e-02
6.799999999999999822e+00,8.020722581415798413e-02,-3.452780982421749939e-02
6.806250000000000355e+00,5.479191679537997323e-02,1.002859473449186772e-01
6.812500000000000000e+00,-2.662137411403795589e-02,-3.574064250512937885e-02
6.818749999999999645e+00,-3.277664212954019274e-02,-7.559116884540771630e-02
6.825000000000000178e+00,1.413362221522174722e-01,4.985986010338510493e-02
6.831249999999999822e+00,2.858149592590738738e-02,-1.212069804735088629e-01
6.837500000000000355e+00,1.303504420509987993e-01,1.042078535449194598e-01
6.843750000000000000e+00,1.032353060797009531e-01,-4.963815586861445445e-02
6.849999999999999645e+00,9.832936840104671559e-05,-1.404263135104045213e-01
6.856250000000000178e+00,-3.575488817879294429e-02,-1.018870649327160982e-02
6.862499999999999822e+00,4.476750460391988248e-03,-1.287964231870500700e-02
6.868750000000000355e+00,-2.569410127868543628e-02,2.627737063584424659e-02
6.875000000000000000e+00,2.463951517896604410e-02,2.168446238282802779e-02
6.881250000000000533e+00,-3.913804416077141385e-03,-1.183534231289684463e-01
6.887499999999999289e+00,-6.869265301310861771e-02,-1.690774465564406914e-02
6.893749999999999822e+00,7.111012002744500349e-02,2.769852688196006857e-02
6.900000000000000355e+00,-4.998892661178955948e-02,-1.124674064513595390e-01
6.906250000000000000e+00,4.658243526249741112e-02,-6.974066742169294890e-04
6.912500000000000533e+00,1.092186388529634011e-01,-1.762990710881214562e-01
6.918749999999999289e+00,5.956376284257500556e-03,-1.148463122418491231e-02
6.924999999999999822e+00,7.698685865285696643e-03,4.010623140808234482e-02
